genome,taxon_group,detector_relation,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037323,0,,,,,,,,,,,BGC59,1349302,1352805,PT (UbiA),,,,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037323,20969,NC_037323.1.region001,208598,277236,PKS,,,,0.754891871060368,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC57,228468,249436,"HR-PKS, HR-PKS",,,,no,no
Botrytis_cinerea_B05.10,fungi,antismash_only,NC_037323,0,NC_037323.1.region002,515712,546913,terpene,,,,0.5641447300151994,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037323,61600,NC_037323.1.region003,547882,632115,NRPS;PKS,100,BGC0002186.2,fusaristatin A,0.7562882302450027,fusaristatin A,Fusarium graminearum PH-1,BGC58,548643,610242,"HR-PKS, NRPS, NRPS",FBGC00294,81.3,fusaristatin A,yes,yes
Botrytis_cinerea_B05.10,fungi,shared,NC_037323,6208,NC_037323.1.region004,1856842,1888673,indole,,,,0.3873444205798096,acetylaszonalenin,Aspergillus fischeri NRRL 181,BGC60,1867466,1873673,"PT (DMATS), PT (DMATS)",,,,no,no
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037324,0,,,,,,,,,,,BGC62,680052,685055,RiPP PP,,,,no,no
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037324,0,,,,,,,,,,,BGC64,1387612,1400751,"RiPP PP, RiPP PP, RiPP PP, RiPP PP, RiPP PP, RiPP PP, RiPP PP, RiPP PP",FBGC00493,2.3,phomopsin A,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037324,9553,NC_037324.1.region001,318215,381626,NRPS,,,,0.40968768869073796,"cytolysin ClyLl, cytolysin ClyLs",Plasmid pAD1,BGC61,344530,354082,NRPS-like,,,,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037324,4353,NC_037324.1.region002,1072421,1103527,terpene,,,,0.24138000496353634,viridicatumtoxin,Penicillium aethiopicum,BGC63,1087421,1091773,PPPS,FBGC00069,4.0,viridicatumtoxin,no,no
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037325,0,,,,,,,,,,,BGC65,142347,155646,"RiPP PP, RiPP PP, RiPP PP",,,,no,no
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037325,0,,,,,,,,,,,BGC67,781125,784861,PT (DMATS),,,,no,no
Botrytis_cinerea_B05.10,fungi,funbgcex_only,NC_037325,0,,,,,,,,,,,BGC68,1129331,1153597,RiPP PP,,,,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037325,32224,NC_037325.1.region001,714420,799861,PKS;indole,100,BGC0001284.4,alternariol,0.7167480977893763,alternariol,Parastagonospora nodorum SN15,BGC66,733270,765493,"NR-PKS, RiPP PP",FBGC00331,65.2,alternariol,yes,yes
Botrytis_cinerea_B05.10,fungi,shared,NC_037325,20125,NC_037325.1.region002,1300212,1374345,NRPS,,,,0.694276495864699,epichloenin A,Epichloe festucae,BGC69,1324221,1344345,NRPS,FBGC00375,12.3,triacetylfusarinine C,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037325,25301,NC_037325.1.region003,1821533,1889502,PKS,,,,0.7635158995669739,cichorine,Aspergillus nidulans FGSC A4,BGC70,1836638,1861938,"NR-PKS, NR-PKS",FBGC00754,53.9,spiromastixone L,no,no
Botrytis_cinerea_B05.10,fungi,shared,NC_037326,14543,NC_037326.1.region001,1,49390,NRPS,,,,0.42236957782558504,LL-Z1272beta,Stachybotrys bisbyi,BGC71,4848,19390,"PT (UbiA), NRPS-like",,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192191,0,,,,,,,,,,,BGC1,1111864,1118364,PPPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192192,0,,,,,,,,,,,BGC2,1427549,1439918,"NRPS, NRPS",,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192192,19497,NW_027192192.1.region001,1397549,1494428,NRPS,,,,0.6741135006828141,epichloenin A,Epichloe festucae,BGC3,1447608,1467104,"NRPS, NRPS",,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192192,2124,NW_027192192.1.region002,1537473,1570740,other,,,,0.4458039927247326,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,BGC4,1567473,1569596,ICS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192193,6662,NW_027192193.1.region001,281512,348173,NRPS,,,,0.6269868469833015,"bicornutin A1, bicornutin A2",Xenorhabdus budapestensis,BGC5,311512,318173,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192193,17158,NW_027192193.1.region002,1153083,1218482,NRPS,,,,0.6864927368058223,epichloenin A,Epichloe festucae,BGC6,1173128,1190285,NRPS-PKS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192194,0,,,,,,,,,,,BGC8,306797,308223,TC (SHC/OSC),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192194,4240,NW_027192194.1.region001,60925,125164,NRPS,,,,0.5903701928478445,choline,Aspergillus nidulans FGSC A4,BGC7,90925,95164,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192194,0,NW_027192194.1.region002,1109966,1153897,other,,,,0.30462912455856367,"shimalactone A, shimalactone B",Aspergillus stellatus,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192195,0,,,,,,,,,,,BGC10,387968,399335,TC (Tri5),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192195,0,,,,,,,,,,,BGC11,789380,793095,PT (UbiA),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192195,20415,NW_027192195.1.region001,290214,363992,NRPS,,,,0.6225880655951413,"cyclo-(D-Phe-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Phe-D-Val-L-Ile), cyclo-(D-Phe-L-Phe-D-Ile-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Ile), cyclo-(D-Tyr-L-Trp-D-Ile-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Ile), cyclo-(D-Tyr-L-Phe-D-Ile-L-Val)",Penicillium rubens Wisconsin 54-1255,BGC9,320214,340628,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192195,7873,NW_027192195.1.region002,1291401,1338862,NRPS,,,,0.6319004045654454,bovienimide A,Xenorhabdus bovienii SS-2004,BGC12,1321401,1329273,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192196,0,,,,,,,,,,,BGC14,1205118,1209193,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192196,0,,,,,,,,,,,BGC15,1213424,1214553,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192196,0,,,,,,,,,,,BGC17,1269583,1270398,TC (AsR6),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192196,2507,NW_027192196.1.region001,1,43849,NRPS,,,,0.5899514517962314,"bicornutin A1, bicornutin A2",Xenorhabdus budapestensis,BGC13,11343,13849,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192196,6011,NW_027192196.1.region002,1175118,1250853,NRPS,,,,0.6822137446956564,epichloenin A,Epichloe festucae,BGC16,1217274,1223284,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192197,0,NW_027192197.1.region001,1171273,1202743,terpene,,,,0.5364968358591878,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192198,0,NW_027192198.1.region001,338721,369928,terpene,,,,0.19129705977868677,ustilagic acid,Ustilago maydis 521,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192199,10110,NW_027192199.1.region001,850584,913355,NRPS,,,,0.7601816778064961,atromentin,Suillus grevillei,BGC18,873246,883355,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192200,0,,,,,,,,,,,BGC19,77976,87002,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192200,0,,,,,,,,,,,BGC20,811538,816518,PT (UbiA),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192202,0,NW_027192202.1.region001,176568,208443,NRPS,,,,0.5220248761867354,pulcherrimin,Kluyveromyces lactis,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192203,0,,,,,,,,,,,BGC22,823102,825561,TC (SalTPS),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192203,13811,NW_027192203.1.region001,122400,153866,terpene,,,,0.5592447683440313,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC21,126622,140432,PPPS,FBGC00798,21.3,(-)-vinigrol,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192208,0,NW_027192208.1.region001,153006,196962,other,,,,0.1836852997393225,"Fumonisin B1, Fumonisin B2, Fumonisin B3",Fusarium verticillioides,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192209,2751,NW_027192209.1.region001,33226,65976,terpene,100,BGC0001248.3,clavaric acid,0.7951091680615205,clavaric acid,Hypholoma sublateritium,BGC23,48226,50976,TC (SHC/OSC),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192209,0,NW_027192209.1.region002,410289,454309,other,,,,0.3739259733918565,NG-391,Metarhizium anisopliae,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192209,24456,NW_027192209.1.region003,626382,658580,terpene,77,BGC0000686.3,helvolic acid,0.786385548537405,clavaric acid,Hypholoma sublateritium,BGC24,633528,657983,TC (SHC/OSC),FBGC00468,53.2,cephalosporin P1,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,funbgcex_only,NW_027192210,0,,,,,,,,,,,BGC25,14445,16631,TC (SalTPS),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,antismash_only,NW_027192215,0,NW_027192215.1.region001,224172,255568,terpene,,,,0.23786486757460515,viridicatumtoxin,Penicillium aethiopicum,,,,,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192215,3991,NW_027192215.1.region002,343707,407697,NRPS,,,,0.6741135006828141,epichloenin A,Epichloe festucae,BGC26,373707,377697,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192217,7815,NW_027192217.1.region001,1,48396,NRPS,,,,0.6441279731322812,atromentin,Suillus grevillei,BGC27,15518,23332,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192220,49678,NW_027192220.1.region001,1,106194,NRPS,33,BGC0002048.3,endopyrrole B/endopyrrole A,0.7314058388036256,"pyreudione A, pyreudione B, pyreudione C, pyreudione D, pyreudione E",Pseudomonas fluorescens,BGC28,29578,79255,"NRPS, NRPS, ICS",FBGC00356,7.7,malbrancheamide,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192226,3487,NW_027192226.1.region001,1,47033,NRPS,,,,0.3102201462473736,saframycin Mx1,Myxococcus xanthus,BGC29,13547,17033,NRPS-like,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192227,21844,NW_027192227.1.region001,1,53976,NRPS,,,,0.6386428173156489,"serinocyclin A, serinocyclin B",Metarhizium robertsii,BGC30,8516,30359,NRPS,,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192228,4376,NW_027192228.1.region001,70104,103064,terpene,100,BGC0001248.3,clavaric acid,0.786747046476383,clavaric acid,Hypholoma sublateritium,BGC31,83689,88064,TC (SHC/OSC),,,,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192237,14688,NW_027192237.1.region001,4668,58277,other,,,,0.46509919346231166,rhabduscin,Xenorhabdus nematophila ATCC 19061,BGC32,31491,46178,"ICS, ICS",FBGC00356,8.0,malbrancheamide,no,no
Calcarisporiella_thermophila_CBS_279.70,fungi,shared,NW_027192242,20198,NW_027192242.1.region001,1,21176,NRPS,,,,0.6502443716877386,HC-toxin,Alternaria jesenskae,BGC33,670,20867,NRPS,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307532,0,,,,,,,,,,,BGC26,770119,777956,TC (SHC/OSC),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307532,1332,NW_003307532.1.region001,393377,424708,terpene,,,,,,,BGC25,408377,409708,TC (Class1),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307533,0,,,,,,,,,,,BGC23,366451,381388,PPPS,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307533,16302,NW_003307533.1.region001,376259,443217,PKS,,,,0.7754031844488621,ochratoxin A,Aspergillus steynii,BGC24,396916,413217,HR-PKS,FBGC00514,50.0,palmaenone,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307534,0,,,,,,,,,,,BGC20,105831,107651,PT (DMATS),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307534,0,,,,,,,,,,,BGC22,930951,941190,NRPS-like,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307534,1965,NW_003307534.1.region001,90831,132551,indole,,,,0.4941228545979862,megacin,Bacillus megaterium,BGC21,115587,117551,PT (DMATS),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307535,11790,NW_003307535.1.region001,665980,697199,terpene,,,,0.343320363376005,"armillyl orsellinate, 8α-hydroxy-6-protoilludene",Armillaria gallica,BGC19,672992,684781,TC (Class1),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307536,7441,NW_003307536.1.region001,1821148,1852350,terpene,,,,0.531486119608919,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC17,1833090,1840530,TC (Tri5),FBGC00447,100.0,alpha-cuprenene,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307536,7218,NW_003307536.1.region002,1882890,1915216,terpene,100,BGC0002708.2,(+)-δ-cadinol,0.7922868660261826,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC18,1897890,1905107,TC (Class1),FBGC00448,100.0,germacrene A,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307537,0,,,,,,,,,,,BGC16,765267,767021,TC (SHC/OSC),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307537,10083,NW_003307537.1.region001,131208,196769,PKS,,,,0.6289907227580657,(-)-Mellein,Parastagonospora nodorum,BGC15,156687,166769,NR-PKS,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,antismash_only,NW_003307537,0,NW_003307537.1.region002,1534008,1565249,terpene,,,,0.2035842009848421,tryptoquialanine,Penicillium aethiopicum,,,,,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,antismash_only,NW_003307538,0,NW_003307538.1.region001,563393,595557,terpene,,,,0.5355463600657356,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307538,7990,NW_003307538.1.region002,799865,865917,NRPS,,,,0.23456579588688706,zealexin A1,Zea mays,BGC13,827928,835917,NRPS-like,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307538,5809,NW_003307538.1.region003,2088326,2121363,terpene,100,BGC0001248.3,clavaric acid,0.8261983639864405,clavaric acid,Hypholoma sublateritium,BGC14,2100555,2106363,TC (SHC/OSC),FBGC00468,7.6,cephalosporin P1,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307539,0,,,,,,,,,,,BGC12,1360494,1362370,PT (UbiA),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307540,0,,,,,,,,,,,BGC10,431618,433071,PT (UbiA),FBGC00713,4.5,clavilactone A,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307540,0,,,,,,,,,,,BGC11,1913487,1914811,PT (UbiA),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307540,0,,,,,,,,,,,BGC9,411095,412766,PT (UbiA),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,funbgcex_only,NW_003307541,0,,,,,,,,,,,BGC6,1493715,1494989,PT (UbiA),,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,antismash_only,NW_003307541,0,NW_003307541.1.region001,128339,160107,terpene,,,,0.3552048860754482,beauvericin,Beauveria bassiana,,,,,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307541,5820,NW_003307541.1.region002,2137433,2168690,terpene,,,,0.39044011129459144,penifulvin A,Penicillium griseofulvum,BGC7,2147871,2153690,TC (Class1),FBGC00451,100.0,delta-cadinene,no,no
Coprinopsis_cinerea_okayama7_130,fungi,antismash_only,NW_003307541,0,NW_003307541.1.region003,2302988,2350286,other,,,,0.4048844061782361,"trienylfuranol A, sporothriolide, dihydrosporothriolide, deoxysporothric acid, dihydroisosporothric acid, sporothric acid, isosporothric acid, sporochartine B",Hypomontagnella monticulosa,,,,,,,,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307541,1237,NW_003307541.1.region004,2684724,2715960,terpene,60,BGC0002707.2,(+)-δ-cadinol,0.8126005363426164,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC8,2699724,2700960,TC (Class1),FBGC00449,100.0,germacrene A,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307542,5796,NW_003307542.1.region001,586083,617435,terpene,,,,0.5543441666920144,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC4,596640,602435,PPPS,FBGC00800,17.0,(-)-vinigrol or its analogue,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307542,1825,NW_003307542.1.region002,2362405,2394229,terpene,,,,0.30685333411861737,"calidoustene A, calidoustene B, calidoustene C",Aspergillus calidoustus,BGC5,2377405,2379229,TC (AstC),FBGC00437,18.7,(-)-antrocin/(+)-isoantrocin/(R)-trans-gamma-monocyclofarnesol,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307543,1785,NW_003307543.1.region001,644455,676239,terpene,100,BGC0002708.2,(+)-δ-cadinol,0.7921097673428111,(+)-δ-cadinol,Coniophora puteana RWD-64-598 SS2,BGC2,659455,661239,TC (Class1),FBGC00450,100.0,alpha-muurolene,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307543,11221,NW_003307543.1.region002,1401232,1469190,NRPS,,,,0.6265794315309708,"serinocyclin A, serinocyclin B",Metarhizium robertsii,BGC3,1430622,1441842,NRPS,FBGC00613,100.0,coprinoferrin,no,no
Coprinopsis_cinerea_okayama7_130,fungi,shared,NW_003307544,5103,NW_003307544.1.region001,1254687,1286438,terpene,,,,0.3027718024600962,"calidoustene A, calidoustene B, calidoustene C",Aspergillus calidoustus,BGC1,1266336,1271438,TC (AstC),,,,no,no
Cryptococcus_neoformans_H99,fungi,antismash_only,NC_026747,0,NC_026747.1.region001,334590,366513,terpene,,,,0.5319476289874133,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Cryptococcus_neoformans_H99,fungi,funbgcex_only,NC_026748,0,,,,,,,,,,,BGC1,559163,563595,PT (UbiA),,,,no,no
Cryptococcus_neoformans_H99,fungi,shared,NC_026749,7466,NC_026749.1.region001,1109966,1142880,terpene,100,BGC0001248.3,clavaric acid,0.7998363094477817,clavaric acid,Hypholoma sublateritium,BGC2,1121997,1129462,TC (SHC/OSC),,,,no,no
Cryptococcus_neoformans_H99,fungi,shared,NC_026750,4387,NC_026750.1.region001,1225228,1256779,terpene,,,,0.2752118582373169,acetylaranotin,Aspergillus terreus NIH2624,BGC3,1240228,1244614,PPPS,FBGC00069,3.5,viridicatumtoxin,no,no
Cryptococcus_neoformans_H99,fungi,funbgcex_only,NC_026752,0,,,,,,,,,,,BGC4,1346038,1350502,NRPS-like,,,,no,no
Cryptococcus_neoformans_H99,fungi,shared,NC_026753,19911,NC_026753.1.region001,1118103,1149516,terpene,,,,0.5579698491031291,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC5,1129606,1149711,PPPS,FBGC00476,16.8,aflatrem,no,no
Cryptococcus_neoformans_H99,fungi,shared,NC_026754,19850,NC_026754.1.region001,847803,911405,NRPS,,,,0.570962283345738,fusarin C,Fusarium fujikuroi,BGC6,861556,881405,NRPS-like,,,,no,no
Cryptococcus_neoformans_H99,fungi,funbgcex_only,NC_026755,0,,,,,,,,,,,BGC7,559536,560976,PT (UbiA),,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,funbgcex_only,NW_027118374,0,,,,,,,,,,,BGC1,3894542,3900563,PPPS,,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,antismash_only,NW_027118374,0,NW_027118374.1.region001,1536252,1568427,terpene,,,,0.5103580887419354,carotenoid,Rhodobacter sphaeroides,,,,,,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,shared,NW_027118375,7088,NW_027118375.1.region001,2807482,2839105,terpene,,,,0.5548678311972548,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC2,2817018,2824105,PPPS,FBGC00484,18.4,"14-(N,N-dimethylvalyloxy)paspalinine",no,no
Cystobasidium_minutum_MCA_4210,fungi,shared,NW_027118375,26920,NW_027118375.1.region002,3063654,3127503,NRPS,,,,0.38689627392910847,asperthecin,Aspergillus nidulans FGSC A4,BGC3,3085640,3112559,NRPS-like,FBGC00233,17.1,asperthecin,no,no
Cystobasidium_minutum_MCA_4210,fungi,antismash_only,NW_027118375,0,NW_027118375.1.region003,3259367,3291756,terpene,,,,0.5319476289874133,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,funbgcex_only,NW_027118376,0,,,,,,,,,,,BGC4,345376,346706,TC (SHC/OSC),,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,funbgcex_only,NW_027118378,0,,,,,,,,,,,BGC6,1389602,1394191,NRPS-like,,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,shared,NW_027118378,16635,NW_027118378.1.region001,163361,194995,terpene,,,,0.37374574709111436,cyclooctatin,Streptomyces melanosporofaciens,BGC5,178361,196233,PPPS,FBGC00069,3.4,viridicatumtoxin,no,no
Cystobasidium_minutum_MCA_4210,fungi,funbgcex_only,NW_027118379,0,,,,,,,,,,,BGC8,513334,514567,PT (UbiA),,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,shared,NW_027118379,15409,NW_027118379.1.region001,420263,484205,NRPS,,,,0.4660042831491491,jinggangmycin,Streptomyces hygroscopicus subsp. yingchengensis,BGC7,443763,459171,NRPS-like,,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,funbgcex_only,NW_027118381,0,,,,,,,,,,,BGC9,499910,503602,PT (UbiA),,,,no,no
Cystobasidium_minutum_MCA_4210,fungi,shared,NW_027118382,8449,NW_027118382.1.region001,250624,283506,terpene,100,BGC0001248.3,clavaric acid,0.7922868660261826,clavaric acid,Hypholoma sublateritium,BGC10,264373,272821,TC (SHC/OSC),,,,no,no
Encephalitozoon_cuniculi_GB-M1,fungi,funbgcex_only,NC_003235,0,,,,,,,,,,,BGC1,148652,149608,TC (SHC/OSC),,,,no,no
Encephalitozoon_cuniculi_GB-M1,fungi,antismash_only,NC_003237,0,NC_003237.2.region001,212656,243534,terpene,,,,0.37014391799354024,"gamexpeptide A, gamexpeptide B, gamexpeptide E, luminmide B, luminmide D, luminmide E, luminmide F, luminmide G",Photorhabdus laumondii subsp. laumondii,,,,,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,shared,NC_040193,16003,NC_040193.1.region001,1137788,1209382,NRPS,,,,0.6808846547423558,epichloenin A,Epichloe festucae,BGC1,1163380,1179382,NRPS,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,funbgcex_only,NC_040194,0,,,,,,,,,,,BGC2,379886,384295,NRPS-like,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,funbgcex_only,NC_040194,0,,,,,,,,,,,BGC4,1017275,1018252,TC (SHC/OSC),,,,no,no
Malassezia_restricta_KCTC_27527,fungi,shared,NC_040194,7678,NC_040194.1.region001,976828,1041504,NRPS,,,,0.3519451864185542,sarasinoside,uncultured bacterium,BGC3,1006828,1014505,NRPS-like,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,funbgcex_only,NC_040195,0,,,,,,,,,,,BGC5,885372,886616,PT (UbiA),,,,no,no
Malassezia_restricta_KCTC_27527,fungi,antismash_only,NC_040196,0,NC_040196.1.region001,56728,88389,terpene,,,,0.527150997246132,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,antismash_only,NC_040196,0,NC_040196.1.region002,89231,120148,terpene,,,,0.5515581149663107,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Malassezia_restricta_KCTC_27527,fungi,antismash_only,NC_040196,0,NC_040196.1.region003,230173,261246,terpene,,,,0.2570443014550418,viridicatumtoxin,Penicillium aethiopicum,,,,,,,,no,no
