genome,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Coccidioides_immitis_RS,NW_004504310,27114,NW_004504310.1.region007,5956030,6034808,NRPS,,,,0.6753258292861616,epichloenin A,Epichloe festucae,BGC24,5982178,6009291,NRPS,FBGC00372,62.0,triacetylfusarinine C/hydroxyferricrocin,no,no
Coccidioides_immitis_RS,NW_004504310,32680,NW_004504310.1.region008,7950004,8012080,other,,,,0.45463168532311804,"betaestacin I, betaestacin II",Phoma betae,BGC26,7970895,8003574,ICS,FPROT00044,8.0,chlamonitriles E/F,no,no
Coccidioides_immitis_RS,NW_004504311,31251,NW_004504311.1.region001,1142318,1213872,NRPS;PKS,30,BGC0002209.2,ustethylin A,0.7878282423700611,cichorine,Aspergillus nidulans FGSC A4,BGC7,1154512,1185762,"NR-PKS, NRPS-like",FBGC00212,23.1,cichorine,no,no
Coccidioides_immitis_RS,NW_004504311,0,NW_004504311.1.region002,1507838,1539327,terpene,,,,0.485492322656834,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Coccidioides_immitis_RS,NW_004504311,24542,NW_004504311.1.region003,1622743,1686004,NRPS,,,,0.48984415475469023,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC8,1646994,1671535,NRPS-like,,,,no,no
Coccidioides_immitis_RS,NW_004504311,29280,NW_004504311.1.region004,3641689,3719946,PKS,16,BGC0001405.4,chaetoviridin E/11-epichaetomugilin A,0.7534938761852032,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC9,3667375,3696654,"NR-PKS, HR-PKS",FBGC00773,24.5,clavatol,no,no
Coccidioides_immitis_RS,NW_004504312,0,,,,,,,,,,,BGC3,3287101,3288354,PT (UbiA),,,,no,no
Coccidioides_immitis_RS,NW_004504312,8577,NW_004504312.1.region001,215184,283760,PKS,,,,0.7491643024820893,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC1,245184,253760,HR-PKS,,,,no,no
Coccidioides_immitis_RS,NW_004504312,29296,NW_004504312.1.region002,584623,667077,NRPS;PKS,,,,0.7381259853217212,cichorine,Aspergillus nidulans FGSC A4,BGC2,612846,642141,"NR-PKS, NRPS",FBGC00809,100.0,L-Leu-L-Isd-L-oxindolylalanine,no,no
Coccidioides_immitis_RS,NW_004504312,0,NW_004504312.1.region003,962424,1001583,other,,,,0.32828365026756695,"cystargolide A, cystargolide B",Kitasatospora cystarginea,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,0,,,,,,,,,,,BGC5,5254495,5256915,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,38000,NC_030954.1.region001,407152,486715,PKS,100,BGC0002192.3,FR901512,0.783186100157119,FR901512,fungal sp. No.14919,BGC1,418716,456715,"HR-PKS, HR-PKS",,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,4954,NC_030954.1.region002,898613,929669,terpene,,,,0.31927975800062,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC2,913613,918566,TC (UbiA),FBGC00750,4.6,proliferic acid A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,37638,NC_030954.1.region003,4255493,4328097,NRPS;PKS,,,,0.76685733294942,FR901512,fungal sp. No.14919,BGC3,4266644,4304281,PKS-NRPS,FBGC00266,16.2,myceliothermophin E,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,1482,NC_030954.1.region004,4342436,4373917,terpene,,,,,,,BGC4,4357436,4358917,TC (Class1),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030954,20531,NC_030954.1.region005,5267095,5335660,PKS,100,BGC0002155.3,nectriapyrone C/nectriapyrone D/nectriapyrone,0.7339830068658215,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC6,5290057,5310587,HR-PKS,FBGC00336,52.3,nectriapyrone,no,yes
Colletotrichum_higginsianum_IMI_349063,NC_030955,0,,,,,,,,,,,BGC10,1297882,1305944,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,0,,,,,,,,,,,BGC11,1419054,1440969,PT (UbiA),FBGC00201,12.5,diterpenoid pyrones,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,9862,NC_030955.1.region001,17142,85802,PKS,,,,0.7305743530494697,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC7,45941,55802,HR-PKS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,6126,NC_030955.1.region002,342106,373068,terpene,,,,0.5376850340832282,conidiogenone,Penicillium rubens Wisconsin 54-1255,BGC8,355538,361663,TC (Class1),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,79381,NC_030955.1.region003,478807,576519,NRPS,20,BGC0001636.4,KK-1,0.7606527316427755,AbT1,Aureobasidium pullulans,BGC9,490835,570215,NRPS,FBGC00591,50.1,aureobasidin A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,34064,NC_030955.1.region004,2361594,2450139,NRPS,,,,0.7210083782112674,bovienimide A,Xenorhabdus bovienii SS-2004,BGC12,2386076,2420139,NRPS,FBGC00371,5.9,fusaoctaxin A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,50906,NC_030955.1.region005,5495540,5568376,NRPS;PKS,64,BGC0002235.2,"12,13-dihydroxymagnaporthepyrone/10,11-dihydroxymagnaporthepyrone/Unknown amide 8",0.7738547987230369,FR901512,fungal sp. No.14919,BGC13,5517471,5573839,PKS-NRPS,FBGC00626,53.9,chamiside A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030955,5137,NC_030955.1.region006,5966934,6014962,NRPS,,,,0.677458750520152,enniatin,Fusarium equiseti,BGC14,5996934,6002070,NRPS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,0,,,,,,,,,,,BGC16,90440,105021,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,0,,,,,,,,,,,BGC20,2305944,2316932,ICS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,0,,,,,,,,,,,BGC23,5571034,5583164,NRPS-like,FBGC00496,6.5,victorins,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,28911,NC_030956.1.region001,26561,102796,PKS,,,,0.6602628421799335,6-methylsalicyclic acid,Aspergillus terreus,BGC15,56561,85471,"NR-PKS, HR-PKS",FPROT00006,16.1,cladosporin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,17707,NC_030956.1.region002,977377,1045061,PKS,12,BGC0000992.4,"fusaridione A/(3R,5S)-5-(4-hydroxybenzyl)-3-methyl-3-((2E,4E,6E,8E,10E)-4,8,10-trimethyldodeca-2,4,6,8,10-pentaenoyl)pyrrolidine-2,4-dione",0.6722223173819039,cichorine,Aspergillus nidulans FGSC A4,BGC17,1007377,1025083,NR-PKS,FPROT00034,12.2,ascochin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,2446,NC_030956.1.region003,1088761,1121206,terpene,100,BGC0001248.3,clavaric acid,0.7912228634774147,clavaric acid,Hypholoma sublateritium,BGC18,1103761,1106206,TC (SHC/OSC),FPROT00020,4.5,arthripenoids,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,64208,NC_030956.1.region004,1262041,1337854,PKS;indole,66,BGC0002233.3,trichoxide,0.6374223487621915,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC19,1264232,1328439,"HR-PKS, PT (DMATS)",FBGC00191,42.8,flavoglaucin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,4357,NC_030956.1.region005,2552405,2583650,terpene,,,,0.313123393182075,K-252a,Nonomuraea longicatena,BGC21,2564294,2568650,PPPS,FBGC00069,4.0,viridicatumtoxin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,24268,NC_030956.1.region006,5513883,5607360,NRPS,,,,0.44575880537131624,"Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B",Colletotrichum higginsianum IMI 349063,BGC22,5528272,5552539,NRPS-like,FPROT00013,3.8,rugulosin A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030956,28958,NC_030956.1.region007,5931884,5992392,NRPS;PKS,41,BGC0002235.2,"12,13-dihydroxymagnaporthepyrone/10,11-dihydroxymagnaporthepyrone/Unknown amide 8",0.7724855991460284,FR901512,fungal sp. No.14919,BGC24,5949366,5978323,PKS-NRPS,FBGC00746,47.1,scoparasin B,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,0,,,,,,,,,,,BGC30,3411368,3414650,PT (UbiA),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,18604,NC_030957.1.region001,146151,210453,NRPS;terpene,,,,0.44516774384402835,"CIML B, CIML A, CIML D, CIML C",Colletotrichum incanum,BGC25,167859,186462,"TC (Tri5), NRPS-like",,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,77186,NC_030957.1.region002,362572,464066,NRPS;PKS;terpene,90,BGC0002429.3,higginsianin B/higginsianin A/higginsianin C/13-epi-higginsianin C/higginsianin D/higginsianin E,1.0,"Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B",Colletotrichum higginsianum IMI 349063,BGC26,386881,480233,"NR-PKS, NR-PKS, TC (Pyr4), PT (UbiA), PT (UbiA), PPPS, NRPS-like",FBGC00202,99.7,higginsianin A,no,yes
Colletotrichum_higginsianum_IMI_349063,NC_030957,0,NC_030957.1.region003,1932770,1967242,other,,,,0.5497698680983861,kolossin,Photorhabdus laumondii subsp. laumondii TTO1,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,1348,NC_030957.1.region004,2254859,2286206,terpene,,,,0.7635158995669739,"culmorin, (+)-juniperol(longiborneol), 15-acetyldeoxynivalenol",Fusarium graminearum PH-1,BGC27,2269859,2271206,TC (Tri5),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,0,NC_030957.1.region005,3049182,3080937,terpene,40,BGC0001839.3,squalestatin S1,0.6204992299631987,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,46353,NC_030957.1.region006,3095409,3162021,PKS,56,BGC0001541.3,cercosporin,0.6741392922261025,YWA1,Aspergillus oryzae RIB40,BGC28,3096548,3142900,NR-PKS,FBGC00704,39.3,cercosporin,yes,yes
Colletotrichum_higginsianum_IMI_349063,NC_030957,29656,NC_030957.1.region007,3293407,3360781,PKS,100,BGC0000046.4,depudecin,0.7936914623491267,depudecin,Alternaria brassicicola,BGC29,3306462,3336117,HR-PKS,FBGC00066,78.1,depudecin,yes,yes
Colletotrichum_higginsianum_IMI_349063,NC_030957,1456,NC_030957.1.region008,3698970,3760425,PKS,,,,0.3335640396241376,"metachelin C, metachelin A, metachelin A-CE, metachelin B, dimerumic acid 11-mannoside, dimerumic acid",Metarhizium robertsii ARSEF 23,BGC31,3728970,3730425,T3PKS,FBGC00507,71.3,"alkyl pyrones, resorcylic acids, and resorcinols",no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,22934,NC_030957.1.region009,3865932,3898328,terpene,,,,0.6227536266141763,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,BGC32,3859883,3888865,chimeric TS,FBGC00056,5.9,equisetin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,35762,NC_030957.1.region010,4062722,4136357,PKS;terpene,50,BGC0000667.3,PR-toxin,0.6263748622070457,asperlactone,Aspergillus ochraceus,BGC33,4075062,4110823,"HR-PKS, TC (Class1)",FBGC00684,30.4,sporogen AO-1,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,3689,NC_030957.1.region011,4324665,4388353,NRPS,,,,0.5065849278669471,conidiogenone,Penicillium rubens Wisconsin 54-1255,BGC34,4354665,4358353,NRPS-like,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030957,3840,NC_030957.1.region012,4403776,4467615,NRPS,100,BGC0002276.2,choline,0.7906401334976411,choline,Aspergillus nidulans FGSC A4,BGC35,4433776,4437615,NRPS-like,FBGC00338,66.2,choline,yes,yes
Colletotrichum_higginsianum_IMI_349063,NC_030958,0,,,,,,,,,,,BGC38,615020,630673,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,0,,,,,,,,,,,BGC40,1208874,1222774,RiPP PP,FBGC00493,17.2,phomopsin A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,0,,,,,,,,,,,BGC47,4776560,4812498,TC (ABA3),FBGC00435,68.8,abscisic acid,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,34799,NC_030958.1.region001,434630,509490,NRPS;PKS,,,,0.6602628421799335,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC36,447473,482271,"HR-PKS, NRPS",FBGC00095,3.2,fumonisin B1,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,17269,NC_030958.1.region002,520246,552514,terpene,,,,0.7810726006188741,clavaric acid,Hypholoma sublateritium,BGC37,535246,577549,TC (SHC/OSC),FBGC00765,29.0,t-ES-L-Tyr-cadaverine,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,25664,NC_030958.1.region003,1139460,1206575,PKS;indole,,,,0.6709844680693078,naphthopyrone,Aspergillus nidulans FGSC A4,BGC39,1156666,1182329,"NR-PKS, PT (DMATS)",FPROT00045,68.9,farnesylated threonine derivative,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,0,NC_030958.1.region004,1734595,1766527,terpene,,,,0.41180792444596753,"(2R,3S,3'S)-2-hydroxyastaxanthin",Paracoccus haeundaensis,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,1473,NC_030958.1.region005,1837419,1868891,indole,,,,0.33687846843804453,"elymoclavine, Agroclavine I",Claviceps fusiformis,BGC41,1852419,1853891,PT (DMATS),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,16473,NC_030958.1.region006,2200427,2268092,PKS,,,,0.6368860304847025,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC42,2221620,2238092,HR-PKS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,25812,NC_030958.1.region007,2311100,2374368,NRPS,66,BGC0001239.3,biotin,0.6412009843994825,biotin,Aspergillus nidulans,BGC43,2334591,2360402,NRPS-like,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,0,NC_030958.1.region008,2596671,2630656,terpene,,,,0.4322571482480218,branched-chain fatty acids,Streptomyces filamentosus,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,4781,NC_030958.1.region009,3747629,3778843,indole,,,,0.465780173266836,iso-A82775C,Pestalotiopsis fici,BGC44,3759063,3763843,PT (DMATS),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,20591,NC_030958.1.region010,4392064,4423107,terpene,85,BGC0002216.3,HEx-tc1 terpene,0.658036139884255,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC45,4398392,4418982,TC (UbiA),FBGC00769,61.9,oxybergamotene D,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,13712,NC_030958.1.region011,4583745,4647007,terpene;RiPP,,,,0.7453823010707593,pristinol,Streptomyces pristinaespiralis ATCC 25486,BGC46,4619165,4632876,TC (Class1),FBGC00057,5.0,N-formylloline,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030958,22059,NC_030958.1.region012,4944003,5011036,PKS,,,,0.6654987514363007,FR901512,fungal sp. No.14919,BGC48,4970730,4992788,HR-PKS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,0,,,,,,,,,,,BGC50,214935,220796,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,0,,,,,,,,,,,BGC54,3822550,3837776,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,31104,NC_030959.1.region001,128984,204061,NRPS,,,,0.6755658907735846,epichloenin A,Epichloe festucae,BGC49,142958,174061,NRPS,FBGC00372,47.9,triacetylfusarinine C/hydroxyferricrocin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,19351,NC_030959.1.region002,763246,830863,NRPS,100,BGC0001545.3,chrysogine,0.7953357387222948,chrysogine,Fusarium graminearum PH-1,BGC51,782901,802251,NRPS,FBGC00818,93.6,chrysogine,yes,yes
Colletotrichum_higginsianum_IMI_349063,NC_030959,51814,NC_030959.1.region003,1613219,1680027,PKS,60,BGC0002161.2,scytalone/T3HN,0.8305879396705224,"1,3,5,8-tetrahydroxynapthalene, 1-(alpha-l-(2-O-methyl)-6-deoxymannopyranosyloxy)-3,6,8-trimethoxynaphthalene",Pyricularia oryzae 70-15,BGC52,1608053,1665032,NR-PKS,FBGC00237,38.3,scytalone,no,yes
Colletotrichum_higginsianum_IMI_349063,NC_030959,29064,NC_030959.1.region004,2740858,2808160,PKS,,,,0.6386613700717514,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC53,2770858,2799921,HR-PKS,FBGC00384,9.1,beauvericin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,0,NC_030959.1.region005,3052829,3084184,terpene,,,,0.5643936693254709,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,73285,NC_030959.1.region006,3881196,3969480,NRPS;indole,9,BGC0001035.5,pneumocandin B0/pneumocandin A0,0.7112465858657478,HC-toxin,Alternaria jesenskae,BGC55,3844630,3954480,"NRPS, PT (DMATS), ICS, ICS",FBGC00306,24.1,AM-toxin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,7542,NC_030959.1.region007,4167059,4230323,NRPS,,,,0.5456145902847597,ascofuranone,Acremonium egyptiacum,BGC56,4195543,4203084,NRPS-like,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030959,26822,NC_030959.1.region008,4427196,4495530,PKS,,,,0.7522041866252835,FR901512,fungal sp. No.14919,BGC57,4438709,4465530,HR-PKS,FBGC00139,9.2,varicidins,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,0,,,,,,,,,,,BGC73,4374652,4382640,NR-PKS,FPROT00034,15.4,ascochin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,11833,NC_030960.1.region001,34307,65475,terpene,,,,0.5873613379359014,"betaestacin I, betaestacin II",Phoma betae,BGC63,43417,55249,TC (Class1),FBGC00684,22.0,sporogen AO-1,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,29368,NC_030960.1.region002,1082464,1122842,terpene;indole,,,,0.724066395002642,asperterpenoid A,Talaromyces wortmannii,BGC64,1082182,1111831,"chimeric TS, PT (DMATS)",FBGC00185,49.7,talarodiendione,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,26224,NC_030960.1.region003,1722881,1791516,PKS,75,BGC0002194.3,epipyrone A,0.754891871060368,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC65,1752881,1779104,HR-PKS,FPROT00030,32.3,epipyrone A,yes,yes
Colletotrichum_higginsianum_IMI_349063,NC_030960,16445,NC_030960.1.region004,1936583,1968701,terpene,,,,0.5428127287789396,heptelidic acid,Aspergillus oryzae RIB40,BGC66,1940381,1956825,TC (SHC/OSC),FBGC00199,12.0,atranorin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,6073,NC_030960.1.region005,2429249,2460830,terpene,,,,0.3375738860333528,heptelidic acid,Aspergillus oryzae RIB40,BGC67,2442343,2448415,TC (Class1),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,7794,NC_030960.1.region006,3765763,3797156,indole,,,,0.47970836393517796,"nivalenol, 4-acetylnivalenol",Fusarium graminearum,BGC68,3777491,3785284,PT (DMATS),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,24657,NC_030960.1.region007,4037852,4086516,RiPP,,,,0.5136115320992759,asperipin 2a,Aspergillus flavus NRRL3357,BGC69,4039360,4064016,RiPP PP,FBGC00497,28.9,victorins,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,27608,NC_030960.1.region008,4173738,4241802,PKS,36,BGC0001976.3,eupenifeldin,0.6372439376660163,cichorine,Aspergillus nidulans FGSC A4,BGC70,4195915,4223522,NR-PKS,FBGC00783,28.2,lienhwalide D,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,27310,NC_030960.1.region009,4270987,4313296,terpene,,,,0.7045879670751383,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC71,4285987,4328325,"chimeric TS, PPPS",FBGC00420,46.2,betaestacins,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030960,9276,NC_030960.1.region010,4344652,4412640,PKS;terpene,,,,0.7670629234092441,koraiol,Fusarium fujikuroi IMI 58289,BGC72,4362615,4371890,"TC (Class1), PT (UbiA)",FBGC00462,46.6,"guaia-6,10(14)-diene",no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,0,,,,,,,,,,,BGC76,319213,335017,NRPS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,0,,,,,,,,,,,BGC77,382108,403135,HR-PKS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,0,,,,,,,,,,,BGC78,453669,467223,RiPP PP,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,0,,,,,,,,,,,BGC81,1540968,1542144,PT (UbiA),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,21126,NC_030961.1.region001,38234,69402,terpene,,,,0.5566555183231051,PR-toxin,Penicillium roqueforti FM164,BGC74,48277,71615,TC (Class1),FBGC00684,22.0,sporogen AO-1,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,22993,NC_030961.1.region002,221034,423190,NRPS;PKS;indole,,,,0.7372686887717913,(-)-Mellein,Parastagonospora nodorum,BGC75,251034,274026,"NRPS, PT (DMATS)",,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,19782,NC_030961.1.region003,806591,839353,terpene,,,,0.5855201571154744,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,BGC79,793683,826372,chimeric TS,FBGC00488,65.3,colleterpenol,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,29198,NC_030961.1.region004,1460769,1526688,NRPS,62,BGC0002710.2,metachelin C/metachelin A/metachelin A-CE/metachelin B/dimerumic acid 11-mannoside/dimerumic acid,0.7682587147160448,dimethylcoprogen,Alternaria alternata,BGC80,1490769,1519966,NRPS,FBGC00373,29.1,triacetylfusarinine C/hydroxyferricrocin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,7296,NC_030961.1.region005,3184742,3216283,indole,,,,0.24713411601833066,"fusaridione A, (3R,5S)-5-(4-hydroxybenzyl)-3-methyl-3-((2E,4E,6E,8E,10E)-4,8,10-trimethyldodeca-2,4,6,8,10-pentaenoyl)pyrrolidine-2,4-dione",Fusarium heterosporum,BGC82,3199742,3207037,PT (DMATS),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,15098,NC_030961.1.region006,3381866,3414299,terpene,,,,0.5827879785734398,"terpestacin, preterpestacin 3, preterpestacin 2, preterpestacin 1",Bipolaris maydis C5,BGC83,3384202,3399299,chimeric TS,FPROT00036,3.2,dhilirolide A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,64589,NC_030961.1.region007,3430793,3545540,NRPS;PKS,,,,0.7607227690539425,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC84,3452356,3516944,"HR-PKS, HR-PKS, NRPS",FBGC00688,2.7,sesquiterpenoid-phthalide derivative,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030961,4489,NC_030961.1.region008,3916339,3947070,terpene,,,,0.2467319966243755,oosporein,Beauveria bassiana ARSEF 2860,BGC85,3931339,3935827,TC (UbiA),,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,0,,,,,,,,,,,BGC87,191482,202571,ICS,FBGC00152,4.7,chaetoglobosin B,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,0,,,,,,,,,,,BGC88,221758,238725,NRPS,FBGC00398,3.3,acetylaranotin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,0,,,,,,,,,,,BGC95,2645964,2673615,NRPS-like,FBGC00771,7.7,PF1163A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,0,,,,,,,,,,,BGC97,2749463,2785964,PT (DMATS),FBGC00031,16.1,variecolin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,0,,,,,,,,,,,BGC99,2944898,2981185,"NR-PKS, HR-PKS, NRPS-like",,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,25154,NC_030962.1.region001,2453,71382,PKS,,,,0.7474205256918105,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC86,27587,52740,HR-PKS,,,,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,35762,NC_030962.1.region002,195735,328293,NRPS,,,,0.738339134050634,dimethylcoprogen,Alternaria alternata,BGC89,290020,325781,NRPS,FBGC00374,8.4,triacetylfusarinine C/hydroxyferricrocin,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,14274,NC_030962.1.region003,1058818,1126570,PKS,,,,0.7571762689612168,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC90,1085787,1100060,HR-PKS,FBGC00123,11.8,1233A,no,no
Colletotrichum_higginsianum_IMI_349063,NC_030962,28627,NC_030962.1.region004,1394907,1469625,PKS,5,BGC0001373.3,sordarin,0.7716968492760421,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC91,1418538,1447164,"HR-PKS, PKS-like",FBGC00569,11.6,oxepinamide D,no,no
